url,occurrences,source_files,categories,first_seen_file,first_seen_line,sample_context
https://baovinhlong.com.vn/xa-hoi/du-lich/202509/phan-dau-3-thang-cuoi-nam-thu-hut-hon-22-trieu-luot-du-khach-25e03a7/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,440,"114. 2025-09-23 | Vĩnh Long; Bến Tre | Phấn đấu 3 tháng cuối năm thu hút hơn 2,2 triệu lượt du khách | https://baovinhlong.com.vn/xa-hoi/du-lich/202509/phan-dau-3-thang-cuoi-nam-thu-hut-hon-22-trieu-luot-du-khach-25e03a7/"
https://baovinhlong.com.vn/xa-hoi/du-lich/202509/toa-dam-ket-noi-du-lich-phia-dong-song-hau-7072f7c/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,441,115. 2025-09-19 | Vĩnh Long; Trà Vinh; Bến Tre | Tọa đàm kết nối du lịch phía Đông sông Hậu | https://baovinhlong.com.vn/xa-hoi/du-lich/202509/toa-dam-ket-noi-du-lich-phia-dong-song-hau-7072f7c/
https://baovinhlong.com.vn/vinh-long-dat-nuoc-con-nguoi/202509/ve-cai-von-thuong-thuc-dac-san-ben-song-hau-6fe03cd/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,442,116. 2025-09-16 | Vĩnh Long | Về Cái Vồn thưởng thức đặc sản bên sông Hậu | https://baovinhlong.com.vn/vinh-long-dat-nuoc-con-nguoi/202509/ve-cai-von-thuong-thuc-dac-san-ben-song-hau-6fe03cd/
https://baovinhlong.com.vn/xa-hoi/du-lich/202509/quang-ba-du-lich-vinh-long-tai-hoi-cho-du-lich-quoc-te-tp-ho-chi-minh-44d03c8/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,445,119. 2025-09-07 | Vĩnh Long | Quảng bá du lịch Vĩnh Long tại Hội chợ Du lịch quốc tế TP Hồ Chí Minh | https://baovinhlong.com.vn/xa-hoi/du-lich/202509/quang-ba-du-lich-vinh-long-tai-hoi-cho-du-lich-quoc-te-tp-ho-chi-minh-44d03c8/
https://baovinhlong.com.vn/xa-hoi/202509/du-lich-don-tin-hieu-kha-quan-tu-ky-nghi-le-a1809c7/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,446,120. 2025-09-04 | Vĩnh Long | Du lịch đón tín hiệu khả quan từ kỳ nghỉ lễ | https://baovinhlong.com.vn/xa-hoi/202509/du-lich-don-tin-hieu-kha-quan-tu-ky-nghi-le-a1809c7/
https://baovinhlong.com.vn/xa-hoi/du-lich/202509/nhon-phu-day-manh-phat-trien-du-lich-gan-voi-nong-nghiep-a1c12d7/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,447,121. 2025-09-03 | Vĩnh Long | Nhơn Phú đẩy mạnh phát triển du lịch gắn với nông nghiệp | https://baovinhlong.com.vn/xa-hoi/du-lich/202509/nhon-phu-day-manh-phat-trien-du-lich-gan-voi-nong-nghiep-a1c12d7/
https://baovinhlong.com.vn/van-hoa-giai-tri/202509/van-thanh-mieu-luu-giu-ve-dep-truyen-thong-cua-dan-toc-7e21432/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,448,122. 2025-09-01 | Vĩnh Long | Văn Thánh miếu- Lưu giữ vẻ đẹp truyền thống của dân tộc | https://baovinhlong.com.vn/van-hoa-giai-tri/202509/van-thanh-mieu-luu-giu-ve-dep-truyen-thong-cua-dan-toc-7e21432/
https://baovinhlong.com.vn/chinh-tri/202508/nhon-phu-phat-trien-dich-vu-du-lich-gan-voi-khu-lo-gach-gom-mang-thit-f2e2796/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,449,"123. 2025-08-28 | Vĩnh Long | Nhơn Phú phát triển dịch vụ du lịch gắn với “Khu lò gạch, gốm Mang Thít” | https://baovinhlong.com.vn/chinh-tri/202508/nhon-phu-phat-trien-dich-vu-du-lich-gan-voi-khu-lo-gach-gom-mang-thit-f2e2796/"
https://baovinhlong.com.vn/van-hoa-giai-tri/202508/van-thanh-mieu-to-chuc-le-gio-lan-thu-158-cu-phan-thanh-gian-b9e2695/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,450,124. 2025-08-27 | Vĩnh Long | Văn Thánh Miếu tổ chức lễ giỗ lần thứ 158 cụ Phan Thanh Giản | https://baovinhlong.com.vn/van-hoa-giai-tri/202508/van-thanh-mieu-to-chuc-le-gio-lan-thu-158-cu-phan-thanh-gian-b9e2695/
https://baovinhlong.com.vn/kinh-te/202508/ket-noi-cac-vung-ven-bien-tao-khong-gian-phat-trien-moi-61515a4/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,451,"125. 2025-08-26 | Vĩnh Long | Kết nối các vùng ven biển, tạo không gian phát triển mới | https://baovinhlong.com.vn/kinh-te/202508/ket-noi-cac-vung-ven-bien-tao-khong-gian-phat-trien-moi-61515a4/"
https://baovinhlong.com.vn/xa-hoi/du-lich/202508/nganh-du-lich-tinh-chuan-bi-don-du-khach-dip-le-29-70b1669/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,452,126. 2025-08-26 | Vĩnh Long; Trà Vinh; Bến Tre | Ngành du lịch tỉnh chuẩn bị đón du khách dịp lễ 2/9 | https://baovinhlong.com.vn/xa-hoi/du-lich/202508/nganh-du-lich-tinh-chuan-bi-don-du-khach-dip-le-29-70b1669/
https://baovinhlong.com.vn/video/202508/du-lich-vinh-long-chuan-bi-phuc-vu-le-29-10e2e61/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,453,127. 2025-08-25 | Vĩnh Long | Du lịch Vĩnh Long chuẩn bị phục vụ lễ 2/9 | https://baovinhlong.com.vn/video/202508/du-lich-vinh-long-chuan-bi-phuc-vu-le-29-10e2e61/
https://baovinhlong.com.vn/xa-hoi/du-lich/202508/nganh-du-lich-chuan-bi-don-khach-dip-le-29-c0a13a1/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,454,128. 2025-08-25 | Vĩnh Long | Ngành du lịch chuẩn bị đón khách dịp lễ 2/9 | https://baovinhlong.com.vn/xa-hoi/du-lich/202508/nganh-du-lich-chuan-bi-don-khach-dip-le-29-c0a13a1/
https://baovinhlong.com.vn/xa-hoi/du-lich/202508/hoa-minh-huong-toi-xa-nong-thon-moi-kieu-mau-ve-du-lich-432130e/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,456,130. 2025-08-15 | Trà Vinh | Hòa Minh hướng tới xã nông thôn mới kiểu mẫu về du lịch | https://baovinhlong.com.vn/xa-hoi/du-lich/202508/hoa-minh-huong-toi-xa-nong-thon-moi-kieu-mau-ve-du-lich-432130e/
https://baovinhlong.com.vn/chinh-tri/202508/dong-gop-du-thao-van-kien-dai-hoi-dang-bo-tinh-vinh-long-nhiem-ky-2025-2030-can-nghi-quyet-chuyen-de-ve-du-lich-xay-dung-va-phat-trien-vinh-long-thanh-tinh-kha-khu-vuc-6c7073c/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,457,"131. 2025-08-08 | Vĩnh Long | Cần nghị quyết chuyên đề về du lịch, xây dựng và phát triển Vĩnh Long thành tỉnh khá khu vực | https://baovinhlong.com.vn/chinh-tri/202508/dong-gop-du-thao-van-kien-dai-hoi-dang-bo-tinh-vinh-long-nhiem-ky-2025-2030-can-nghi-quyet-chuyen-de-ve-du-lich-xay-dung-va-phat-trien-vinh-long-thanh-tinh-kha-khu-vuc-6c7073c/"
https://baovinhlong.com.vn/van-hoa-giai-tri/202508/don-ca-tai-tu-hat-boi-tao-suc-hut-cho-du-lich-vinh-long-25512e5/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,458,"132. 2025-08-06 | Vĩnh Long | Đờn ca tài tử, hát bội tạo sức hút cho du lịch Vĩnh Long | https://baovinhlong.com.vn/van-hoa-giai-tri/202508/don-ca-tai-tu-hat-boi-tao-suc-hut-cho-du-lich-vinh-long-25512e5/"
https://baovinhlong.com.vn/kinh-te/202508/cu-lao-an-binh-huong-toi-nuoi-thuy-san-cong-nghe-cao-ef82631/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,459,133. 2025-08-03 | Vĩnh Long | Cù lao An Bình hướng tới nuôi thủy sản công nghệ cao | https://baovinhlong.com.vn/kinh-te/202508/cu-lao-an-binh-huong-toi-nuoi-thuy-san-cong-nghe-cao-ef82631/
https://baovinhlong.com.vn/xa-hoi/du-lich/202507/vinh-long-don-gan-6-trieu-du-khach-trong-7-thang-29716cb/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,460,134. 2025-07-29 | Vĩnh Long; Bến Tre | Vĩnh Long đón gần 6 triệu du khách trong 7 tháng | https://baovinhlong.com.vn/xa-hoi/du-lich/202507/vinh-long-don-gan-6-trieu-du-khach-trong-7-thang-29716cb/
https://baovinhlong.com.vn/xa-hoi/du-lich/202507/nhieu-hoat-dong-thuc-day-du-lich-phat-trien-c800851/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,461,135. 2025-07-19 | Vĩnh Long; Trà Vinh; Bến Tre | Nhiều hoạt động thúc đẩy du lịch phát triển | https://baovinhlong.com.vn/xa-hoi/du-lich/202507/nhieu-hoat-dong-thuc-day-du-lich-phat-trien-c800851/
https://baovinhlong.com.vn/thoi-su/202507/phat-huy-the-manh-van-hoa-the-thao-du-lich-vinh-long-sau-sap-nhap-20548b8/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,462,"136. 2025-07-17 | Vĩnh Long | Phát huy thế mạnh văn hóa, thể thao, du lịch Vĩnh Long sau sáp nhập | https://baovinhlong.com.vn/thoi-su/202507/phat-huy-the-manh-van-hoa-the-thao-du-lich-vinh-long-sau-sap-nhap-20548b8/"
https://baovinhlong.com.vn/nhip-song-dong-bang/202507/vinh-long-co-11-diem-du-lich-tieu-bieu-khu-vuc-nam-2025-341183a/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,463,137. 2025-07-16 | Vĩnh Long | Vĩnh Long có 11 điểm du lịch tiêu biểu khu vực năm 2025 | https://baovinhlong.com.vn/nhip-song-dong-bang/202507/vinh-long-co-11-diem-du-lich-tieu-bieu-khu-vuc-nam-2025-341183a/
https://baovinhlong.com.vn/xa-hoi/du-lich/202507/hop-mat-ky-niem-65-nam-ngay-thanh-lap-nganh-du-lich-viet-nam-b4f2bfc/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,464,138. 2025-07-15 | Vĩnh Long; Trà Vinh; Bến Tre | Họp mặt kỷ niệm 65 năm Ngày thành lập ngành Du lịch Việt Nam | https://baovinhlong.com.vn/xa-hoi/du-lich/202507/hop-mat-ky-niem-65-nam-ngay-thanh-lap-nganh-du-lich-viet-nam-b4f2bfc/
https://baovinhlong.com.vn/nhip-song-dong-bang/202507/du-lich-xanh-huong-phat-trien-ben-vung-66305c3/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,465,139. 2025-07-12 | Vĩnh Long | Du lịch xanh- hướng phát triển bền vững | https://baovinhlong.com.vn/nhip-song-dong-bang/202507/du-lich-xanh-huong-phat-trien-ben-vung-66305c3/
https://baovinhlong.com.vn/xa-hoi/du-lich/202506/6-thang-vinh-long-don-12-trieu-luot-khach-du-lich-6b20d96/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,466,"140. 2025-06-24 | Vĩnh Long | 6 tháng: Vĩnh Long đón 1,2 triệu lượt khách du lịch | https://baovinhlong.com.vn/xa-hoi/du-lich/202506/6-thang-vinh-long-don-12-trieu-luot-khach-du-lich-6b20d96/"
https://baovinhlong.com.vn/nhip-song-dong-bang/202506/nganh-du-lich-xu-dua-tiep-tuc-tang-truong-cao-99e1a81/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,467,141. 2025-06-19 | Bến Tre | Ngành du lịch xứ Dừa tiếp tục tăng trưởng cao | https://baovinhlong.com.vn/nhip-song-dong-bang/202506/nganh-du-lich-xu-dua-tiep-tuc-tang-truong-cao-99e1a81/
https://baovinhlong.com.vn/xa-hoi/du-lich/202506/khao-sat-tham-dinh-de-tai-cong-nhan-diem-du-lich-tieu-bieu-dbscl-9f4007b/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,468,"142. 2025-06-15 | Vĩnh Long; Trà Vinh; Bến Tre | Khảo sát, thẩm định để tái công nhận điểm du lịch tiêu biểu ĐBSCL | https://baovinhlong.com.vn/xa-hoi/du-lich/202506/khao-sat-tham-dinh-de-tai-cong-nhan-diem-du-lich-tieu-bieu-dbscl-9f4007b/"
https://baovinhlong.com.vn/xa-hoi/du-lich/202506/phat-trien-du-lich-nong-thon-trong-xay-dung-nong-thon-moi-d960bbc/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,469,143. 2025-06-10 | Vĩnh Long | Phát triển du lịch nông thôn trong xây dựng nông thôn mới | https://baovinhlong.com.vn/xa-hoi/du-lich/202506/phat-trien-du-lich-nong-thon-trong-xay-dung-nong-thon-moi-d960bbc/
https://baovinhlong.com.vn/nhip-song-dong-bang/202506/dau-an-tram-nam-gom-nam-bo-e710c82/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,470,144. 2025-06-08 | Vĩnh Long | Dấu ấn trăm năm gốm Nam Bộ | https://baovinhlong.com.vn/nhip-song-dong-bang/202506/dau-an-tram-nam-gom-nam-bo-e710c82/
https://baovinhlong.com.vn/xa-hoi/du-lich/202506/dau-tu-co-so-ha-tang-phuc-vu-phat-trien-du-lich-7560f13/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,471,145. 2025-06-06 | Vĩnh Long; Bến Tre | Đầu tư cơ sở hạ tầng phục vụ phát triển du lịch | https://baovinhlong.com.vn/xa-hoi/du-lich/202506/dau-tu-co-so-ha-tang-phuc-vu-phat-trien-du-lich-7560f13/
https://baovinhlong.com.vn/kinh-te/202506/hon-2000-ty-dong-dau-tu-du-ankhu-thuong-mai-dich-vu-du-lich-my-thuan-c300009/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,472,146. 2025-06-03 | Vĩnh Long | Hơn 2.000 tỷ đồng đầu tư dự án khu thương mại- dịch vụ- du lịch Mỹ Thuận | https://baovinhlong.com.vn/kinh-te/202506/hon-2000-ty-dong-dau-tu-du-ankhu-thuong-mai-dich-vu-du-lich-my-thuan-c300009/
https://baovinhlong.com.vn/xa-hoi/du-lich/202505/tim-net-rieng-hap-dan-cua-du-lich-vinh-long-4d23014/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,473,147. 2025-05-20 | Vĩnh Long; Bến Tre | Tìm nét riêng hấp dẫn của du lịch Vĩnh Long | https://baovinhlong.com.vn/xa-hoi/du-lich/202505/tim-net-rieng-hap-dan-cua-du-lich-vinh-long-4d23014/
https://baovinhlong.com.vn/tin-moi/202505/khai-thac-hieu-qua-san-pham-du-lich-dac-thuthu-hut-du-khach-ff9072f/,4,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md; docs/research/baovinhlong_du_lich_evidence_matrix_2025_2026.csv; docs/research/baovinhlong_du_lich_urls_2025_2026.csv; docs/research/nghien_cuu_12_chieu_thu_muc_nguon_mo_rong.csv,research_report; research_corpus,docs/archive/bao_cao_nghien_cuu_van_hoa_du_lich_vinh_long_tra_vinh_ben_tre_2025_2026.md,474,148. 2025-05-17 | Vĩnh Long | Khai thác hiệu quả sản phẩm du lịch đặc thù thu hút du khách | https://baovinhlong.com.vn/tin-moi/202505/khai-thac-hieu-qua-san-pham-du-lich-dac-thuthu-hut-du-khach-ff9072f/
